Date,Item,Material,Supplier,Cost Price,Sale Price,Quantity_Sold,Stock_Level,Fabric_Category
2016-06-03,Churidhar,Cotton,Vasanth textiles,79.97,113.94,15,12,Formal
2022-06-13,Jacket,Linen,Sri Lakshmi silks,596.11,830.41,232,30,Workwear
2018-02-25,Cotton saree,Linen,Emco textiles,931.96,1347.09,452,91,Festive
2016-02-23,Saree,Wool,Shree Ram textiles,540.32,762.22,183,107,Formal
2017-01-11,Cotton saree,Silk,Shree fabrics,523.32,607.63,16,197,Workwear
2018-07-08,Skirt,Polyester,Shree fabrics,752.31,1063.7,157,54,Seasonal
2022-04-23,Blouse piece,Cotton,Vasanth textiles,285.93,404.89,344,100,Formal
2021-10-17,Saree,Polyester,Sri Lakshmi silks,368.2,441.82,11,167,Casual
2018-01-20,Jacket,Cotton,Vasanth textiles,569.38,780.84,430,76,Workwear
2018-09-27,Skirt,Cotton,Shree fabrics,674.26,844.25,463,13,Formal
2022-09-18,Blouse piece,Wool,Sri Lakshmi silks,558.88,793.23,145,30,Festive
2017-06-08,Jacket,Cotton,Emco textiles,345.01,482.84,432,141,Festive
2021-08-10,Blouse piece,Silk,Vasanth textiles,534.85,747.84,114,158,Festive
2017-04-21,Saree,Silk,Sri Lakshmi silks,244.75,315.11,106,183,Seasonal
2019-12-26,Churidhar,Polyester,Shree Ram textiles,626.12,878.84,109,5,Festive
2022-07-05,Saree,Wool,Shree Ram textiles,511.11,627.31,346,117,Festive
2021-01-27,Cotton saree,Wool,Sri Lakshmi silks,436.17,510.49,15,171,Festive
2017-11-16,Lungi,Silk,Vasanth textiles,82.53,118.62,259,147,Festive
2017-06-23,Skirt,Linen,Emco textiles,548.81,607.8,442,12,Casual
2020-08-22,T-shirt,Wool,Emco textiles,492.38,689.65,342,1,Casual
2022-05-15,T-shirt,Wool,Shree Ram textiles,374.28,474.08,384,141,Formal
2018-04-04,Cotton saree,Linen,Shree fabrics,987.06,1173.21,125,24,Workwear
2016-03-28,Skirt,Silk,Sri Lakshmi silks,410.92,538.22,256,76,Casual
2018-11-15,Shirt,Polyester,Emco textiles,386.88,480.97,43,4,Workwear
2018-02-28,Shirt,Wool,Sri Lakshmi silks,995.47,1396.92,115,48,Workwear
2020-11-08,Pants,Wool,Vasanth textiles,175.39,237.46,254,34,Formal
2018-06-05,Pants,Wool,Sri Lakshmi silks,46.97,52.49,96,145,Casual
2019-01-19,Blouse piece,Wool,Shree Ram textiles,704.84,814.39,314,95,Workwear
2021-06-21,Churidhar,Cotton,Vasanth textiles,413.74,488.0,154,131,Casual
2017-01-11,Churidhar,Polyester,Emco textiles,624.38,836.96,306,75,Festive
2021-04-24,Shirt,Silk,Shree fabrics,647.36,875.27,273,34,Festive
2021-05-09,Saree,Polyester,Vasanth textiles,308.87,399.73,201,24,Casual
2018-01-02,Cotton saree,Polyester,Shree fabrics,348.8,500.05,157,53,Seasonal
2021-11-07,Jacket,Polyester,Emco textiles,346.47,437.68,429,71,Workwear
2020-08-02,Jacket,Cotton,Shree Ram textiles,301.28,390.03,40,163,Festive
2017-06-11,Lungi,Polyester,Emco textiles,347.49,514.83,11,191,Festive
2016-09-10,Pants,Polyester,Sri Lakshmi silks,927.62,1117.78,357,45,Festive
2018-08-05,Lungi,Cotton,Shree fabrics,366.08,464.18,380,63,Workwear
2021-07-31,Churidhar,Polyester,Sri Lakshmi silks,549.64,699.04,92,162,Formal
2020-08-12,Lungi,Wool,Vasanth textiles,507.42,589.14,414,24,Festive
2019-01-22,Shirt,Silk,Shree Ram textiles,709.02,957.09,112,85,Formal
2020-02-29,T-shirt,Silk,Shree fabrics,744.68,848.26,234,160,Casual
2019-01-27,Saree,Silk,Sri Lakshmi silks,66.83,88.05,467,58,Workwear
2019-07-08,Lungi,Linen,Shree fabrics,819.7,1217.05,292,117,Seasonal
2022-07-11,T-shirt,Cotton,Sri Lakshmi silks,676.15,982.76,412,150,Casual
2022-09-19,Jacket,Silk,Shree fabrics,62.27,81.82,27,25,Workwear
2021-07-25,Jacket,Linen,Vasanth textiles,950.55,1163.3,423,97,Workwear
2020-08-02,Cotton saree,Linen,Sri Lakshmi silks,756.8,1094.36,71,200,Workwear
2022-11-27,Jacket,Cotton,Shree Ram textiles,475.62,625.12,134,192,Festive
2020-08-12,Blouse piece,Linen,Emco textiles,470.62,546.22,34,139,Festive
2016-04-22,Churidhar,Wool,Sri Lakshmi silks,432.39,523.87,158,127,Casual
2018-02-25,Blouse piece,Polyester,Sri Lakshmi silks,907.97,1337.17,181,25,Seasonal
2021-10-29,Cotton saree,Polyester,Shree fabrics,627.31,880.88,436,171,Formal
2016-05-08,Skirt,Polyester,Shree Ram textiles,919.61,1180.43,432,164,Formal
2020-04-18,Pants,Silk,Emco textiles,248.36,360.96,27,78,Workwear
2016-02-17,Saree,Silk,Sri Lakshmi silks,596.94,758.54,50,133,Formal
2018-11-10,Saree,Polyester,Vasanth textiles,858.96,1196.57,339,37,Festive
2017-11-15,Jacket,Linen,Shree Ram textiles,594.1,842.26,189,86,Casual
2019-11-11,Lungi,Polyester,Shree Ram textiles,131.45,190.13,320,10,Festive
2018-11-28,Jacket,Polyester,Sri Lakshmi silks,476.08,706.02,155,82,Casual
2019-05-07,Pants,Silk,Vasanth textiles,549.79,759.53,124,166,Casual
2020-04-29,T-shirt,Linen,Sri Lakshmi silks,384.66,440.67,304,110,Casual
2022-03-27,T-shirt,Linen,Sri Lakshmi silks,998.72,1180.9,154,195,Festive
2021-04-10,Jacket,Silk,Emco textiles,766.0,1116.86,115,44,Formal
2021-05-07,T-shirt,Cotton,Emco textiles,763.1,929.17,160,9,Festive
2017-08-15,Jacket,Silk,Sri Lakshmi silks,428.4,590.04,70,54,Festive
2022-04-11,Shirt,Linen,Sri Lakshmi silks,307.72,358.58,416,68,Festive
2017-01-12,Churidhar,Silk,Vasanth textiles,257.92,291.26,364,23,Formal
2016-09-15,Blouse piece,Silk,Shree Ram textiles,75.55,102.28,308,37,Workwear
2018-12-18,Churidhar,Linen,Emco textiles,849.8,1221.58,26,149,Casual
2019-03-11,Shirt,Linen,Emco textiles,184.05,254.39,301,73,Workwear
2018-01-29,Skirt,Silk,Shree Ram textiles,790.95,1141.29,129,179,Formal
2021-05-19,Jacket,Polyester,Vasanth textiles,311.2,372.33,113,178,Workwear
2020-02-12,Churidhar,Polyester,Sri Lakshmi silks,614.97,752.96,308,147,Workwear
2018-08-30,Blouse piece,Linen,Vasanth textiles,745.87,1013.89,341,6,Casual
2019-08-17,Blouse piece,Polyester,Sri Lakshmi silks,828.94,1057.37,181,133,Casual
2017-04-17,Cotton saree,Linen,Shree fabrics,553.97,787.12,401,70,Festive
2022-07-08,Blouse piece,Polyester,Sri Lakshmi silks,553.9,673.38,156,164,Seasonal
2020-08-10,Lungi,Polyester,Emco textiles,111.64,162.03,116,48,Formal
2018-08-18,T-shirt,Cotton,Shree fabrics,215.57,291.68,458,8,Casual
2017-07-24,Pants,Polyester,Sri Lakshmi silks,570.38,702.44,72,23,Formal
2019-11-07,Jacket,Wool,Vasanth textiles,74.74,109.86,396,99,Festive
2016-06-24,Cotton saree,Linen,Shree fabrics,390.08,537.98,302,26,Festive
2016-04-04,Pants,Silk,Shree fabrics,260.91,304.13,198,199,Casual
2019-02-13,Skirt,Wool,Vasanth textiles,295.91,332.48,408,133,Formal
2019-06-28,Skirt,Cotton,Vasanth textiles,877.35,1158.52,404,200,Festive
2017-08-13,Blouse piece,Polyester,Shree Ram textiles,188.99,260.98,42,20,Workwear
2020-09-06,Blouse piece,Linen,Emco textiles,874.73,1203.31,140,114,Festive
2019-05-01,Jacket,Polyester,Shree Ram textiles,25.42,29.54,95,105,Workwear
2017-04-20,Cotton saree,Linen,Vasanth textiles,610.4,704.84,468,27,Casual
2016-10-19,Skirt,Wool,Shree fabrics,705.5,842.08,125,172,Formal
2021-12-06,Cotton saree,Linen,Vasanth textiles,928.92,1333.24,203,50,Seasonal
2018-08-07,Skirt,Silk,Shree Ram textiles,290.99,368.99,377,143,Festive
2017-11-27,Skirt,Polyester,Shree Ram textiles,140.05,166.09,302,67,Casual
2022-12-11,Lungi,Linen,Sri Lakshmi silks,259.01,325.9,352,23,Casual
2022-02-03,T-shirt,Cotton,Sri Lakshmi silks,424.67,602.47,174,11,Formal
2019-09-03,T-shirt,Cotton,Vasanth textiles,986.6,1319.14,336,19,Casual
2021-09-08,Saree,Silk,Shree fabrics,399.29,461.73,369,106,Festive
2022-10-24,Cotton saree,Linen,Shree fabrics,840.47,1050.7,360,46,Seasonal
2018-04-05,Blouse piece,Polyester,Shree fabrics,423.49,634.28,479,91,Formal
2020-05-01,Shirt,Wool,Shree Ram textiles,480.12,569.18,129,50,Casual
2019-07-07,Pants,Wool,Shree Ram textiles,682.45,843.24,447,22,Seasonal
2022-06-10,Skirt,Polyester,Emco textiles,329.23,422.2,205,121,Formal
2019-10-03,Churidhar,Silk,Shree Ram textiles,226.01,265.86,403,145,Workwear
2022-01-26,Skirt,Polyester,Shree fabrics,869.84,1097.02,248,119,Formal
2021-07-20,Jacket,Polyester,Shree Ram textiles,622.33,761.76,168,39,Workwear
2018-04-02,T-shirt,Wool,Emco textiles,43.21,58.47,89,67,Casual
2019-02-07,Skirt,Silk,Shree fabrics,794.99,1074.67,450,19,Casual
2017-01-27,Shirt,Cotton,Shree Ram textiles,976.87,1372.41,496,154,Workwear
2018-10-10,Jacket,Linen,Vasanth textiles,565.73,728.55,48,6,Workwear
2016-06-03,Saree,Cotton,Shree fabrics,280.32,364.11,263,115,Seasonal
2021-09-18,Blouse piece,Cotton,Emco textiles,796.22,891.58,435,61,Festive
2018-05-23,Shirt,Silk,Shree Ram textiles,934.01,1278.68,79,6,Casual
2019-12-03,Blouse piece,Linen,Shree fabrics,374.53,473.12,172,190,Casual
2022-07-05,Cotton saree,Cotton,Emco textiles,711.64,1057.27,75,66,Casual
2022-02-19,Pants,Wool,Emco textiles,219.4,300.66,471,102,Formal
2020-05-04,Pants,Linen,Emco textiles,554.97,815.69,65,175,Festive
2019-06-26,Pants,Cotton,Sri Lakshmi silks,51.4,57.92,364,44,Casual
2017-06-20,Pants,Linen,Emco textiles,780.42,1134.13,315,14,Formal
2022-01-25,Lungi,Wool,Sri Lakshmi silks,83.17,117.81,190,167,Seasonal
2022-06-12,Shirt,Wool,Shree Ram textiles,559.87,731.62,405,162,Casual
2021-03-26,Blouse piece,Wool,Emco textiles,676.82,903.55,97,7,Seasonal
2017-03-08,Cotton saree,Cotton,Shree fabrics,677.91,946.64,314,174,Seasonal
2017-08-30,T-shirt,Silk,Vasanth textiles,646.0,876.69,500,50,Formal
2021-08-01,Pants,Silk,Shree fabrics,306.8,404.89,181,110,Workwear
2018-08-26,Blouse piece,Silk,Vasanth textiles,80.31,90.98,139,195,Formal
2018-05-09,Skirt,Polyester,Shree Ram textiles,372.89,494.51,37,178,Casual
2016-04-17,Blouse piece,Silk,Shree fabrics,892.94,1286.07,99,198,Workwear
2016-08-07,Shirt,Linen,Sri Lakshmi silks,254.13,284.36,157,60,Workwear
2019-03-17,Shirt,Silk,Vasanth textiles,418.19,548.35,188,90,Festive
2016-05-09,Saree,Polyester,Shree fabrics,916.03,1258.33,37,145,Casual
2016-03-07,T-shirt,Linen,Vasanth textiles,644.11,915.37,295,137,Seasonal
2019-10-02,Blouse piece,Silk,Emco textiles,455.05,607.81,16,45,Seasonal
2016-06-09,Lungi,Wool,Shree fabrics,911.28,1292.72,206,72,Formal
2021-09-25,Pants,Wool,Sri Lakshmi silks,556.44,688.73,319,5,Casual
2017-12-31,Shirt,Cotton,Vasanth textiles,138.52,169.58,487,108,Formal
2019-07-19,T-shirt,Silk,Emco textiles,104.24,140.05,246,75,Workwear
2018-02-18,Jacket,Silk,Shree fabrics,588.92,780.7,175,101,Workwear
2019-04-01,Cotton saree,Polyester,Vasanth textiles,757.0,889.06,420,19,Workwear
2021-08-20,Pants,Polyester,Shree Ram textiles,321.23,469.08,344,126,Formal
2020-01-11,Skirt,Linen,Shree fabrics,664.17,907.41,146,136,Casual
2016-03-20,Blouse piece,Wool,Emco textiles,910.42,1284.37,348,158,Festive
2021-01-04,Skirt,Polyester,Shree Ram textiles,210.32,259.88,97,192,Workwear
2020-08-08,Churidhar,Cotton,Shree fabrics,467.83,617.75,492,119,Workwear
2017-10-20,Shirt,Silk,Sri Lakshmi silks,261.95,391.5,452,91,Seasonal
2017-09-23,T-shirt,Polyester,Emco textiles,735.87,1088.9,264,89,Casual
2016-12-13,Skirt,Linen,Shree fabrics,711.15,850.21,401,141,Workwear
2020-10-26,Saree,Silk,Emco textiles,215.11,244.61,277,169,Formal
2020-05-17,Churidhar,Cotton,Shree Ram textiles,965.59,1152.93,439,111,Workwear
2019-02-21,Jacket,Linen,Emco textiles,712.83,834.31,91,104,Seasonal
2022-05-03,Churidhar,Polyester,Vasanth textiles,95.58,141.31,268,198,Workwear
2018-07-29,Lungi,Cotton,Sri Lakshmi silks,29.74,41.72,305,135,Workwear
2022-03-27,Pants,Cotton,Sri Lakshmi silks,370.36,469.37,176,5,Casual
2022-02-28,Pants,Wool,Emco textiles,705.47,943.71,348,166,Casual
2020-01-02,Lungi,Cotton,Emco textiles,713.1,975.13,404,44,Workwear
2021-01-25,Skirt,Cotton,Emco textiles,816.29,1183.62,321,11,Casual
2022-04-01,Skirt,Linen,Sri Lakshmi silks,608.53,788.22,369,143,Festive
2020-04-18,Pants,Wool,Emco textiles,114.11,144.36,269,20,Casual
2019-08-18,Cotton saree,Linen,Shree Ram textiles,549.26,679.95,308,95,Formal
2020-12-06,Churidhar,Wool,Shree fabrics,179.46,263.87,20,105,Seasonal
2017-09-19,Churidhar,Polyester,Emco textiles,389.15,535.08,420,140,Workwear
2021-08-26,Saree,Silk,Emco textiles,307.57,352.08,189,28,Workwear
2020-03-14,T-shirt,Cotton,Emco textiles,769.39,857.81,97,177,Formal
2018-01-12,Blouse piece,Polyester,Sri Lakshmi silks,953.44,1065.05,438,93,Seasonal
2019-09-06,Shirt,Linen,Sri Lakshmi silks,744.99,1086.74,342,167,Formal
2016-05-30,Saree,Cotton,Shree fabrics,805.49,923.41,450,98,Seasonal
2022-11-29,Cotton saree,Silk,Sri Lakshmi silks,211.67,305.26,89,195,Festive
2018-07-25,Shirt,Wool,Emco textiles,456.38,561.41,287,194,Formal
2021-12-04,Cotton saree,Silk,Shree fabrics,164.76,203.75,62,191,Workwear
2018-11-23,Blouse piece,Linen,Sri Lakshmi silks,154.93,176.63,434,41,Workwear
2019-12-28,Jacket,Polyester,Shree fabrics,479.08,578.61,453,50,Seasonal
2017-03-30,Lungi,Silk,Sri Lakshmi silks,833.54,984.22,442,114,Workwear
2021-08-01,Saree,Wool,Shree Ram textiles,55.25,75.83,240,78,Formal
2022-08-08,Churidhar,Cotton,Shree fabrics,938.46,1271.75,112,40,Seasonal
2021-10-11,Churidhar,Wool,Vasanth textiles,586.16,731.1,468,200,Seasonal
2016-06-14,Skirt,Cotton,Vasanth textiles,67.62,85.54,175,68,Workwear
2019-11-05,Pants,Polyester,Emco textiles,875.88,977.95,219,113,Formal
2018-11-24,Churidhar,Silk,Sri Lakshmi silks,467.1,632.78,408,103,Casual
2020-10-02,Saree,Cotton,Sri Lakshmi silks,948.2,1142.06,500,85,Festive
2017-09-15,Skirt,Linen,Shree Ram textiles,231.37,280.62,454,115,Seasonal
2019-08-26,Jacket,Wool,Sri Lakshmi silks,796.69,1036.21,353,180,Festive
2020-11-04,Churidhar,Polyester,Shree fabrics,407.67,448.6,39,10,Festive
2019-03-12,Jacket,Polyester,Shree fabrics,99.23,118.71,223,116,Festive
2022-04-08,Churidhar,Linen,Sri Lakshmi silks,186.19,263.44,257,96,Festive
2020-03-09,Churidhar,Linen,Sri Lakshmi silks,544.18,806.64,327,123,Workwear
2018-03-18,Blouse piece,Linen,Shree Ram textiles,691.96,805.41,37,52,Workwear
2018-04-06,Jacket,Polyester,Emco textiles,885.56,1210.67,458,165,Formal
2018-10-24,Blouse piece,Silk,Vasanth textiles,416.08,610.04,379,85,Casual
2022-06-23,T-shirt,Silk,Vasanth textiles,197.29,280.81,262,140,Casual
2016-02-26,Churidhar,Polyester,Shree Ram textiles,999.91,1156.5,424,168,Festive
2016-10-18,T-shirt,Silk,Vasanth textiles,894.6,1322.49,288,163,Seasonal
2020-01-28,T-shirt,Silk,Shree Ram textiles,375.21,544.81,11,103,Casual
2018-01-16,Jacket,Polyester,Vasanth textiles,352.9,525.41,447,28,Festive
2022-05-04,Skirt,Wool,Emco textiles,926.23,1112.08,55,142,Seasonal
2020-03-25,Blouse piece,Cotton,Vasanth textiles,282.84,381.75,113,18,Workwear
2016-11-16,Saree,Linen,Shree fabrics,146.74,178.83,32,8,Seasonal
2021-10-04,Skirt,Polyester,Vasanth textiles,304.17,357.95,251,160,Casual
2016-08-28,Blouse piece,Linen,Shree fabrics,617.75,856.23,169,23,Formal
2021-12-22,Pants,Wool,Emco textiles,162.0,237.4,471,109,Seasonal
2017-07-08,Jacket,Wool,Shree fabrics,527.24,683.73,127,76,Formal
2020-01-23,Blouse piece,Silk,Shree Ram textiles,907.42,1229.44,86,80,Workwear
2020-06-10,Cotton saree,Cotton,Vasanth textiles,924.75,1342.18,123,175,Formal
2020-11-16,Churidhar,Polyester,Shree Ram textiles,353.03,420.49,447,33,Seasonal
2021-11-11,Blouse piece,Polyester,Shree Ram textiles,943.93,1377.73,183,52,Festive
2020-01-16,Shirt,Cotton,Emco textiles,647.4,811.17,139,99,Seasonal
2022-09-09,Jacket,Cotton,Vasanth textiles,45.86,52.34,100,81,Festive
2019-09-18,Shirt,Polyester,Shree fabrics,913.63,1291.21,180,122,Seasonal
2017-04-01,Pants,Cotton,Emco textiles,498.64,669.52,304,115,Formal
2017-10-16,Blouse piece,Polyester,Emco textiles,879.51,1208.97,407,98,Workwear
2021-07-06,Pants,Linen,Shree Ram textiles,942.93,1291.62,277,193,Festive
2021-03-12,Blouse piece,Polyester,Sri Lakshmi silks,329.58,387.2,118,85,Festive
2020-06-10,Jacket,Cotton,Shree Ram textiles,340.18,475.61,258,174,Casual
2019-07-28,Shirt,Wool,Vasanth textiles,61.27,86.6,93,28,Festive
2020-03-15,Shirt,Polyester,Shree Ram textiles,564.5,775.51,294,72,Seasonal
2018-09-19,Blouse piece,Wool,Shree fabrics,740.36,840.33,466,122,Casual
2018-11-04,T-shirt,Polyester,Shree fabrics,866.84,1221.31,481,122,Casual
2022-07-09,Saree,Cotton,Sri Lakshmi silks,748.84,841.76,28,163,Festive
2022-01-14,Cotton saree,Silk,Shree fabrics,906.67,1166.13,291,148,Festive
2019-10-09,Churidhar,Cotton,Shree fabrics,271.2,362.15,119,114,Casual
2018-10-19,Cotton saree,Wool,Sri Lakshmi silks,302.43,363.66,354,70,Festive
2018-12-18,Lungi,Wool,Vasanth textiles,261.82,363.3,251,96,Formal
2022-10-19,Saree,Silk,Emco textiles,895.82,1337.0,456,187,Festive
2021-11-18,Lungi,Linen,Shree fabrics,96.37,113.8,370,5,Workwear
2017-06-24,Pants,Linen,Sri Lakshmi silks,124.26,173.26,115,54,Formal
2016-05-16,T-shirt,Wool,Vasanth textiles,319.34,401.35,311,66,Casual
2016-04-24,Blouse piece,Silk,Vasanth textiles,442.47,544.93,480,95,Workwear
2021-06-29,Cotton saree,Polyester,Shree Ram textiles,289.06,424.93,228,163,Casual
2019-03-16,Skirt,Cotton,Shree Ram textiles,356.36,528.12,67,67,Workwear
2018-02-10,Lungi,Cotton,Shree Ram textiles,594.69,823.91,260,127,Seasonal
2018-04-11,Skirt,Wool,Vasanth textiles,701.14,778.93,483,80,Seasonal
2019-12-12,Lungi,Polyester,Shree Ram textiles,654.86,787.63,490,72,Festive
2022-09-04,Skirt,Wool,Sri Lakshmi silks,156.47,172.27,421,131,Workwear
2017-03-24,Lungi,Wool,Emco textiles,458.26,577.36,258,5,Formal
2018-11-18,Shirt,Linen,Sri Lakshmi silks,517.9,655.33,264,45,Seasonal
2019-02-15,Blouse piece,Polyester,Vasanth textiles,136.71,164.36,264,64,Seasonal
2022-05-03,Pants,Wool,Shree Ram textiles,259.66,319.2,461,160,Workwear
2020-04-14,Shirt,Wool,Sri Lakshmi silks,426.87,611.75,486,197,Seasonal
2022-05-21,Cotton saree,Silk,Emco textiles,115.31,147.97,211,148,Formal
2019-05-27,Blouse piece,Polyester,Shree fabrics,145.38,216.8,423,49,Casual
2018-10-31,T-shirt,Polyester,Shree fabrics,958.97,1153.27,178,177,Seasonal
2018-04-26,Saree,Linen,Shree fabrics,730.23,819.49,394,127,Casual
2018-09-19,Pants,Wool,Shree Ram textiles,953.18,1085.6,186,120,Formal
2020-12-23,Jacket,Polyester,Emco textiles,976.28,1191.86,140,127,Casual
2020-01-20,Jacket,Polyester,Shree fabrics,48.32,55.87,70,64,Workwear
2016-04-04,Blouse piece,Cotton,Emco textiles,760.83,1022.69,93,165,Casual
2017-03-10,Pants,Cotton,Vasanth textiles,713.57,875.69,445,100,Casual
2020-06-24,Lungi,Linen,Sri Lakshmi silks,676.98,1005.61,186,73,Casual
2017-03-24,Churidhar,Cotton,Shree fabrics,694.77,963.37,429,47,Festive
2019-12-26,Churidhar,Cotton,Vasanth textiles,461.22,555.69,432,31,Workwear
2020-02-27,Skirt,Cotton,Shree Ram textiles,471.59,548.75,327,76,Formal
2019-06-24,Shirt,Wool,Shree fabrics,485.28,704.7,242,74,Formal
2018-06-06,Lungi,Wool,Vasanth textiles,882.54,1256.37,16,114,Formal
2020-05-11,Blouse piece,Wool,Vasanth textiles,790.12,1162.3,153,107,Seasonal
2017-11-21,Churidhar,Cotton,Sri Lakshmi silks,450.2,633.35,278,19,Formal
2018-08-31,T-shirt,Linen,Emco textiles,981.48,1472.18,155,11,Festive
2021-03-27,Churidhar,Polyester,Vasanth textiles,877.77,1043.49,365,176,Festive
2019-01-15,Shirt,Silk,Sri Lakshmi silks,64.28,81.89,38,160,Festive
2019-12-13,Cotton saree,Wool,Shree Ram textiles,728.64,905.17,465,200,Seasonal
2016-11-19,Cotton saree,Silk,Sri Lakshmi silks,344.64,476.45,25,113,Formal
2016-12-13,Saree,Wool,Emco textiles,788.24,1153.14,145,132,Formal
2018-09-06,Skirt,Linen,Emco textiles,764.54,1061.71,462,123,Seasonal
2017-09-21,Blouse piece,Linen,Emco textiles,986.66,1430.79,102,70,Casual
2017-08-09,Lungi,Silk,Vasanth textiles,699.91,994.93,352,54,Formal
2019-04-20,Skirt,Cotton,Vasanth textiles,142.27,169.36,23,86,Formal
2016-04-15,Saree,Cotton,Shree Ram textiles,632.51,836.81,139,113,Casual
2018-04-13,Cotton saree,Polyester,Emco textiles,364.66,416.47,453,29,Seasonal
2019-06-23,Shirt,Silk,Sri Lakshmi silks,122.77,144.84,107,108,Casual
2018-12-15,Blouse piece,Cotton,Shree Ram textiles,280.87,399.79,74,41,Seasonal
2021-07-25,Saree,Cotton,Shree Ram textiles,481.21,537.06,154,52,Formal
2018-08-02,Jacket,Wool,Emco textiles,944.96,1398.91,137,14,Casual
2016-04-22,Pants,Linen,Shree Ram textiles,783.84,1035.05,183,94,Casual
2022-01-11,Shirt,Cotton,Vasanth textiles,915.47,1140.43,258,172,Casual
2020-10-07,Pants,Linen,Sri Lakshmi silks,365.88,467.62,352,17,Festive
2021-05-05,Jacket,Wool,Sri Lakshmi silks,376.34,559.8,94,157,Seasonal
2022-07-13,Churidhar,Cotton,Shree fabrics,925.13,1065.46,114,18,Formal
2021-04-26,Blouse piece,Silk,Shree fabrics,422.63,574.91,151,110,Workwear
2019-09-04,Shirt,Linen,Emco textiles,722.87,1079.25,251,178,Festive
2016-04-17,Lungi,Polyester,Shree fabrics,53.03,74.49,345,27,Workwear
2020-06-28,T-shirt,Cotton,Emco textiles,820.89,930.62,461,7,Formal
2022-07-21,T-shirt,Silk,Shree Ram textiles,980.09,1293.46,227,123,Festive
2017-12-20,Shirt,Linen,Sri Lakshmi silks,504.62,648.24,143,14,Festive
2019-07-01,T-shirt,Silk,Sri Lakshmi silks,979.25,1426.0,379,116,Festive
2022-01-05,Saree,Linen,Shree Ram textiles,732.27,952.18,203,25,Seasonal
2021-04-25,T-shirt,Polyester,Sri Lakshmi silks,393.14,458.39,438,64,Casual
2018-04-24,Cotton saree,Wool,Vasanth textiles,465.41,541.36,246,110,Formal
2019-09-28,Blouse piece,Cotton,Shree fabrics,859.21,1260.26,444,138,Seasonal
2022-03-26,Cotton saree,Linen,Emco textiles,730.3,984.85,101,18,Workwear
2021-07-27,Pants,Linen,Emco textiles,952.81,1426.49,340,139,Casual
2019-01-11,Lungi,Linen,Shree Ram textiles,933.28,1238.02,96,110,Seasonal
2019-09-06,T-shirt,Wool,Shree fabrics,522.6,720.35,386,193,Festive
2017-06-11,Skirt,Linen,Shree Ram textiles,717.92,1027.63,96,192,Formal
2018-02-11,Shirt,Polyester,Shree fabrics,944.19,1278.1,22,131,Casual
2018-02-25,Churidhar,Linen,Shree fabrics,496.71,730.08,23,137,Casual
2016-12-21,Blouse piece,Wool,Sri Lakshmi silks,81.53,107.21,355,169,Formal
2017-02-08,Blouse piece,Silk,Emco textiles,67.96,89.19,34,172,Casual
2016-09-12,T-shirt,Wool,Shree Ram textiles,503.78,650.19,12,152,Seasonal
2017-11-18,T-shirt,Polyester,Shree Ram textiles,74.72,107.87,481,64,Workwear
2017-01-06,Pants,Silk,Emco textiles,370.69,487.73,312,93,Casual
2020-08-17,Saree,Linen,Shree fabrics,291.77,389.47,203,161,Festive
2021-04-18,Lungi,Linen,Vasanth textiles,510.34,735.2,77,128,Seasonal
2019-10-26,Cotton saree,Wool,Shree Ram textiles,365.73,466.25,239,172,Casual
2022-05-08,Skirt,Wool,Vasanth textiles,818.29,915.56,246,3,Festive
2017-03-16,Saree,Linen,Shree Ram textiles,591.4,809.8,463,183,Seasonal
2016-11-23,Lungi,Silk,Emco textiles,243.41,343.36,421,161,Workwear
2019-12-31,Cotton saree,Linen,Shree Ram textiles,585.7,824.97,294,144,Casual
